time_trim_mean,total_fc_bias,time_max,input_image_channels,total_conv_kernelsizes,time_mean,batchsize,input_image_size,total_pool_paddings,total_pool_strides,total_conv_paddings,total_conv_bias,total_conv_filters,total_conv_strides,time_median,time_min,total_fc_units,total_pool_sizes,total_conv_acts,total_fc_acts,net_string
16.841799020767212,0,27.81391143798828,1,13,17.933130264282227,8,313,0,16,1,1,132,5,16.855478286743164,16.78299903869629,0,49,1,0,"[IN(8,313,1), C(8,313,1,128,3,1,1,1,0), P(8,313,128,7,4,0), C(8,77,128,4,2,2,0,0,1), OUT(8,38,4)]"
1.3311207294464111,0,1.3718605041503906,1,1,1.3281822204589844,8,245,1,1,1,0,4,16,1.3315677642822266,1.260995864868164,0,25,1,0,"[IN(8,245,1), C(8,245,1,4,1,4,1,1,0), P(8,245,4,5,1,1), OUT(8,245,4)]"
142.31237769126892,1,142.6091194152832,2,25,142.3084020614624,128,432,2,32,1,0,1,4,142.28200912475586,141.97587966918945,516,50,0,1,"[IN(128,432,2), P(128,432,2,7,4,1), C(128,432,2,1,5,2,1,0,0), P(128,432,1,1,4,1), FC(128,186624,1,4,0,1), FC(128,4,1,512,1,0), OUT(128,512,1)]"
0.7180571556091309,0,0.8859634399414062,1,0,0.7294416427612305,2,288,1,16,0,0,0,0,0.7094144821166992,0.6639957427978516,0,49,0,0,"[IN(2,288,1), P(2,288,1,7,4,1), OUT(2,288,1)]"
3.7071704864501953,0,3.7419795989990234,2,4,3.697347640991211,4,382,0,0,0,1,32,9,3.708958625793457,3.5741329193115234,0,0,1,0,"[IN(4,382,2), C(4,382,2,32,2,3,0,1,1), OUT(4,127,32)]"
0.9528696537017822,0,0.9908676147460938,2,36,0.9479999542236328,2,139,0,0,0,1,64,9,0.9649991989135742,0.8661746978759766,0,0,1,0,"[IN(2,139,2), C(2,139,2,64,6,3,0,1,1), OUT(2,45,64)]"
5.710631608963013,1,9.81903076171875,1,25,6.013393402099609,128,156,0,0,0,1,1,16,5.539536476135254,4.629850387573242,8,0,1,1,"[IN(128,156,1), C(128,156,1,1,5,4,0,1,1), FC(128,1444,1,8,1,1), OUT(128,8,1)]"
0.7497072219848633,0,0.7920265197753906,3,25,0.7482767105102539,2,43,0,0,1,0,512,9,0.7498264312744141,0.6930828094482422,0,0,0,0,"[IN(2,43,3), C(2,43,3,512,5,3,1,0,0), OUT(2,43,512)]"
6.609529256820679,0,6.679058074951172,2,0,6.604242324829102,8,320,0,10,0,0,0,0,6.626009941101074,6.487131118774414,0,17,0,0,"[IN(8,320,2), P(8,320,2,4,1,0), P(8,317,2,1,3,0), OUT(8,106,2)]"
7.143646478652954,1,10.782003402709961,2,49,7.442831993103027,32,185,0,0,0,1,8,4,7.199525833129883,6.49714469909668,1,0,0,1,"[IN(32,185,2), C(32,185,2,8,7,2,0,0,1), FC(32,8100,8,1,1,1), OUT(32,1,1)]"
5.083233118057251,1,8.199930191040039,3,1,5.341792106628418,128,75,1,13,0,0,2,1,5.126476287841797,4.552125930786133,256,74,0,0,"[IN(128,75,3), P(128,75,3,5,2,1), C(128,75,3,2,1,1,0,0,0), P(128,75,2,7,3,0), FC(128,529,2,256,0,1), OUT(128,256,1)]"
370.0532615184784,0,370.44286727905273,3,9,370.027494430542,256,383,0,0,0,1,1,16,370.07856369018555,369.40598487854004,64,0,0,1,"[IN(256,383,3), C(256,383,3,1,3,4,0,0,1), FC(256,9216,1,64,1,0), OUT(256,64,1)]"
5.8560967445373535,2,7.297039031982422,1,25,5.922293663024902,4,468,1,37,1,0,256,4,5.197405815124512,5.077123641967773,5,111,1,2,"[IN(4,468,1), P(4,468,1,6,2,0), C(4,232,1,256,5,2,1,1,0), P(4,232,256,7,4,0), P(4,57,256,1,4,0), P(4,15,256,5,1,1), FC(4,225,256,4,1,1), FC(4,4,1,1,1,1), OUT(4,1,1)]"
48.9574670791626,1,50.588130950927734,1,5,48.931884765625,1,405,0,0,0,1,1028,13,49.8124361038208,47.070980072021484,12288,0,1,2,"[IN(1,405,1), C(1,405,1,4,1,3,0,1,0), C(1,135,4,1024,2,2,0,0,1), FC(1,4489,1024,4096,1,1), FC(1,4096,1,8192,1,0), OUT(1,8192,1)]"
65.65678119659424,1,65.91010093688965,3,4,65.63472747802734,128,210,0,10,0,1,32,1,65.82903861999512,65.18292427062988,1,72,1,0,"[IN(128,210,3), C(128,210,3,32,2,1,0,1,1), P(128,209,32,6,3,0), P(128,68,32,6,1,0), FC(128,3969,32,1,0,1), OUT(128,1,1)]"
8.53922963142395,0,8.610010147094727,3,49,8.532905578613281,4,377,0,0,1,1,4,4,8.542418479919434,8.405208587646484,32,0,0,0,"[IN(4,377,3), C(4,377,3,4,7,2,1,0,1), FC(4,142129,4,32,0,0), OUT(4,32,1)]"
103.53851318359375,0,103.74999046325684,3,0,103.53541374206543,256,34,0,0,0,0,0,0,103.53899002075195,103.29604148864746,1026,0,0,2,"[IN(256,34,3), FC(256,1156,3,2,1,0), FC(256,2,1,1024,1,0), OUT(256,1024,1)]"
39.305418729782104,1,39.392948150634766,3,25,39.301323890686035,4,321,1,1,1,0,8,16,39.32642936706543,39.17694091796875,4096,1,0,0,"[IN(4,321,3), C(4,321,3,8,5,4,1,0,0), P(4,321,8,1,1,1), FC(4,103041,8,4096,0,1), OUT(4,4096,1)]"
534.5915257930756,1,535.7980728149414,1,0,534.6286058425903,64,383,0,0,0,0,0,0,534.38401222229,533.7557792663574,128,0,0,1,"[IN(64,383,1), FC(64,146689,1,128,1,1), OUT(64,128,1)]"
35.30573844909668,1,35.55011749267578,1,9,35.304903984069824,128,294,0,21,1,1,1024,9,35.32850742340088,35.05301475524902,128,35,1,1,"[IN(128,294,1), P(128,294,1,3,4,0), P(128,73,1,1,2,0), P(128,37,1,5,1,0), C(128,33,1,1024,3,3,1,1,1), FC(128,1089,1024,128,1,1), OUT(128,128,1)]"
84.61543917655945,1,84.91683006286621,2,0,84.62364673614502,64,446,0,0,0,0,0,0,84.5944881439209,84.3961238861084,2,0,0,0,"[IN(64,446,2), FC(64,198916,2,2,0,1), OUT(64,2,1)]"
14.037996530532837,2,16.00503921508789,1,0,14.203500747680664,1,379,0,0,0,0,0,0,13.808846473693848,13.725996017456055,129,0,0,1,"[IN(1,379,1), FC(1,143641,1,128,0,1), FC(1,128,1,1,1,1), OUT(1,1,1)]"
5.7732462882995605,1,5.876064300537109,3,0,5.759096145629883,1,224,0,0,0,0,0,0,5.7430267333984375,5.528926849365234,64,0,0,1,"[IN(1,224,3), FC(1,50176,3,64,1,1), OUT(1,64,1)]"
2.4407505989074707,1,2.605915069580078,3,35,2.445077896118164,1,241,1,29,1,0,520,22,2.4410486221313477,2.318859100341797,512,24,2,0,"[IN(1,241,3), P(1,241,3,4,4,0), P(1,60,3,2,3,0), C(1,20,3,8,5,3,0,1,0), C(1,6,8,256,1,2,1,1,0), C(1,6,256,256,3,3,0,0,0), P(1,2,256,2,2,1), FC(1,4,256,512,0,1), OUT(1,512,1)]"
39.297133684158325,1,41.53704643249512,1,1,38.9415979385376,16,494,0,9,1,1,8,1,39.6648645401001,33.50186347961426,514,25,1,2,"[IN(16,494,1), P(16,494,1,5,3,0), C(16,164,1,8,1,1,1,1,1), FC(16,26896,8,512,1,1), FC(16,512,1,2,1,0), OUT(16,2,1)]"
280.32708168029785,1,281.2659740447998,1,0,280.3957462310791,32,403,0,0,0,0,0,0,280.28547763824463,280.0748348236084,128,0,0,1,"[IN(32,403,1), FC(32,162409,1,128,1,1), OUT(32,128,1)]"
353.0402183532715,1,354.65002059936523,3,9,353.1798839569092,16,259,2,3,0,1,1,4,353.01995277404785,352.8270721435547,4096,86,0,0,"[IN(16,259,3), C(16,259,3,1,3,2,0,0,1), P(16,129,1,7,1,1), P(16,129,1,6,1,0), P(16,124,1,1,1,1), FC(16,15376,1,4096,0,1), OUT(16,4096,1)]"
33.91140699386597,0,34.5609188079834,3,0,33.95431041717529,16,484,0,4,0,0,0,0,33.852577209472656,33.6909294128418,0,9,0,0,"[IN(16,484,3), P(16,484,3,3,2,0), OUT(16,241,3)]"
19.020408391952515,1,19.160032272338867,2,0,19.01402473449707,16,187,1,10,0,0,0,0,19.023537635803223,18.81694793701172,260,10,0,1,"[IN(16,187,2), P(16,187,2,3,1,1), P(16,187,2,1,3,0), FC(16,3969,2,256,0,1), FC(16,256,1,4,1,0), OUT(16,4,1)]"
2.1575093269348145,0,2.2449493408203125,3,0,2.1589040756225586,2,487,0,9,0,0,0,0,2.1669864654541016,2.084016799926758,0,49,0,0,"[IN(2,487,3), P(2,487,3,7,3,0), OUT(2,161,3)]"
200.63933730125427,0,202.40283012390137,2,100,200.64806938171387,8,424,0,4,2,3,2056,49,200.81603527069092,198.96316528320312,0,49,3,0,"[IN(8,424,2), C(8,424,2,1024,1,4,1,1,0), C(8,424,1024,512,7,1,1,1,1), C(8,424,512,8,5,4,0,1,1), P(8,105,8,7,2,0), C(8,50,8,512,5,4,0,0,1), OUT(8,12,512)]"
24.616926908493042,0,30.312061309814453,2,0,24.279451370239258,64,208,0,0,0,0,0,0,23.43451976776123,15.547037124633789,4,0,0,0,"[IN(64,208,2), FC(64,43264,2,4,0,0), OUT(64,4,1)]"
64.3940269947052,2,67.75283813476562,2,9,63.188910484313965,32,357,1,9,1,0,256,9,65.38498401641846,48.98405075073242,3841,49,1,1,"[IN(32,357,2), P(32,357,2,7,3,1), C(32,357,2,256,3,3,1,1,0), FC(32,127449,256,2048,0,0), FC(32,2048,1,1024,0,1), FC(32,1024,1,512,0,1), FC(32,512,1,256,1,0), FC(32,256,1,1,0,0), OUT(32,1,1)]"
5.645483732223511,0,7.048130035400391,2,0,5.776000022888184,32,277,0,16,0,0,0,0,5.631923675537109,5.548000335693359,0,1,0,0,"[IN(32,277,2), P(32,277,2,1,4,0), OUT(32,70,2)]"
0.40030479431152344,0,0.43702125549316406,3,0,0.4011392593383789,4,54,1,4,0,0,0,0,0.39637088775634766,0.3719329833984375,0,9,0,0,"[IN(4,54,3), P(4,54,3,3,2,1), OUT(4,54,3)]"
107.5560450553894,1,109.02905464172363,2,25,107.6411485671997,256,261,1,16,0,0,2,4,107.4134111404419,106.9340705871582,8,9,0,1,"[IN(256,261,2), C(256,261,2,2,5,2,0,0,0), P(256,129,2,3,4,1), FC(256,16641,2,8,1,1), OUT(256,8,1)]"
103.68797183036804,1,104.93111610412598,1,0,103.31628322601318,8,459,1,16,0,0,0,0,103.70993614196777,98.72794151306152,4736,1,0,0,"[IN(8,459,1), P(8,459,1,1,4,1), FC(8,210681,1,512,0,0), FC(8,512,1,4096,0,1), FC(8,4096,1,128,0,0), OUT(8,128,1)]"
0.9649991989135742,2,1.1661052703857422,2,0,0.9740114212036133,1,67,0,13,0,0,0,0,0.9598731994628906,0.8540153503417969,1088,61,0,1,"[IN(1,67,2), P(1,67,2,6,2,0), P(1,31,2,5,3,0), FC(1,81,2,1024,0,1), FC(1,1024,1,64,1,1), OUT(1,64,1)]"
0.7532238960266113,0,0.7879734039306641,1,16,0.7437705993652344,2,129,0,0,0,1,2,1,0.7590055465698242,0.6239414215087891,0,0,1,0,"[IN(2,129,1), C(2,129,1,2,4,1,0,1,1), OUT(2,126,2)]"
31.796246767044067,0,32.30094909667969,3,0,31.830406188964844,128,154,0,1,0,0,0,0,31.71706199645996,31.63313865661621,0,49,0,0,"[IN(128,154,3), P(128,154,3,7,1,0), OUT(128,148,3)]"
0.6996989250183105,0,0.7560253143310547,1,0,0.696253776550293,8,137,0,1,0,0,0,0,0.7045269012451172,0.6089210510253906,0,36,0,0,"[IN(8,137,1), P(8,137,1,6,1,0), OUT(8,132,1)]"
11.588752269744873,0,12.07280158996582,3,36,11.61339282989502,64,92,0,0,0,1,8,1,11.47758960723877,11.35110855102539,0,0,0,0,"[IN(64,92,3), C(64,92,3,8,6,1,0,0,1), OUT(64,87,8)]"
142.17117428779602,1,142.40503311157227,1,25,142.16463565826416,256,441,1,17,1,0,2,16,142.17960834503174,141.87192916870117,8,13,0,1,"[IN(256,441,1), P(256,441,1,3,4,1), P(256,441,1,2,1,0), C(256,440,1,2,5,4,1,0,0), FC(256,193600,2,8,1,1), OUT(256,8,1)]"
76.47189497947693,0,78.08494567871094,2,9,76.59530639648438,32,332,0,0,1,1,1,9,76.27153396606445,76.09295845031738,512,0,1,1,"[IN(32,332,2), C(32,332,2,1,3,3,1,1,1), FC(32,110224,1,512,1,0), OUT(32,512,1)]"
17.468243837356567,1,17.82703399658203,3,2,17.49241352081299,16,306,0,0,1,0,384,17,17.455458641052246,17.351150512695312,8,0,1,0,"[IN(16,306,3), C(16,306,3,256,1,4,0,1,0), C(16,77,256,128,1,1,1,0,0), FC(16,5929,128,8,0,1), OUT(16,8,1)]"
34.3223512172699,2,55.3431510925293,1,0,36.159682273864746,4,124,0,0,0,0,0,0,31.77201747894287,31.674861907958984,1282,0,0,2,"[IN(4,124,1), FC(4,15376,1,2,0,1), FC(4,2,1,1024,1,0), FC(4,1024,1,256,1,1), OUT(4,256,1)]"
92.42421388626099,1,92.7729606628418,1,0,92.44756698608398,256,170,0,0,0,0,0,0,92.37992763519287,92.30899810791016,32,0,0,0,"[IN(256,170,1), FC(256,28900,1,32,0,1), OUT(256,32,1)]"
3.2344460487365723,0,3.316164016723633,1,0,3.2355785369873047,4,468,1,1,0,0,0,0,3.2379627227783203,3.164052963256836,0,49,0,0,"[IN(4,468,1), P(4,468,1,7,1,1), OUT(4,468,1)]"
15.423446893692017,2,15.761852264404297,3,0,15.421223640441895,1,73,0,0,0,0,0,0,15.438556671142578,15.062808990478516,4098,0,0,0,"[IN(1,73,3), FC(1,5329,3,4096,0,1), FC(1,4096,1,2,0,1), OUT(1,2,1)]"
4.4990479946136475,0,4.700899124145508,2,0,4.514145851135254,8,494,1,16,0,0,0,0,4.488110542297363,4.448175430297852,0,4,0,0,"[IN(8,494,2), P(8,494,2,2,4,1), OUT(8,494,2)]"
2.566605806350708,0,2.635955810546875,2,34,2.5641918182373047,4,371,1,16,0,2,514,32,2.5728940963745117,2.473115921020508,0,36,2,0,"[IN(4,371,2), P(4,371,2,6,4,1), C(4,371,2,2,3,4,0,1,1), C(4,93,2,512,5,4,0,1,1), OUT(4,23,512)]"
0.6913840770721436,1,0.8141994476318359,1,36,0.6922245025634766,2,181,0,0,1,1,2,16,0.6809234619140625,0.5769729614257812,32,0,0,1,"[IN(2,181,1), C(2,181,1,2,6,4,1,0,1), FC(2,32761,2,32,1,1), OUT(2,32,1)]"
13.247936964035034,0,13.295888900756836,2,1,13.246536254882812,64,95,0,4,1,1,1024,9,13.25690746307373,13.185977935791016,0,4,0,0,"[IN(64,95,2), P(64,95,2,2,2,0), C(64,47,2,1024,1,3,1,0,1), OUT(64,47,1024)]"
558.1574141979218,1,560.2719783782959,3,0,558.3102226257324,16,447,0,0,0,0,0,0,558.0275058746338,557.5709342956543,644,0,0,0,"[IN(16,447,3), FC(16,199809,3,128,0,0), FC(16,128,1,4,0,1), FC(16,4,1,512,0,0), OUT(16,512,1)]"
275.3645181655884,0,299.4110584259033,3,16,276.5940189361572,128,333,2,17,1,0,512,4,273.73743057250977,263.6129856109619,8,49,1,0,"[IN(128,333,3), C(128,333,3,512,4,2,1,1,0), P(128,333,512,6,2,1), P(128,333,512,3,2,0), P(128,166,512,2,3,1), FC(128,27556,512,8,0,0), OUT(128,8,1)]"
101.66537761688232,1,102.09393501281738,2,0,101.686692237854,8,509,0,0,0,0,0,0,101.67396068572998,101.44996643066406,136,0,0,2,"[IN(8,509,2), FC(8,259081,2,8,1,1), FC(8,8,1,128,1,0), OUT(8,128,1)]"
242.26564168930054,1,258.49008560180664,1,48,241.92402362823486,64,452,0,9,2,2,2304,26,247.31099605560303,222.6250171661377,1024,4,3,0,"[IN(64,452,1), C(64,452,1,1024,4,3,1,1,1), C(64,452,1024,256,4,4,0,1,1), P(64,113,256,2,3,0), C(64,38,256,1024,4,1,1,1,0), FC(64,1444,1024,1024,0,1), OUT(64,1024,1)]"
28.646081686019897,1,36.1940860748291,1,107,29.067277908325195,256,161,1,16,2,2,530,34,27.582526206970215,25.310039520263672,1056,1,2,2,"[IN(256,161,1), C(256,161,1,512,7,4,0,0,1), P(256,39,512,1,4,1), C(256,39,512,2,3,3,1,1,0), C(256,39,2,16,7,3,1,1,1), FC(256,1521,16,32,1,1), FC(256,32,1,1024,1,0), OUT(256,1024,1)]"
7.040083408355713,0,13.036966323852539,3,50,7.630467414855957,16,39,1,16,1,1,516,5,7.002472877502441,6.947040557861328,0,1,2,0,"[IN(16,39,3), C(16,39,3,512,5,1,0,1,0), P(16,35,512,1,4,1), C(16,35,512,4,5,2,1,1,1), OUT(16,35,4)]"
5.340486764907837,0,5.401134490966797,3,25,5.341792106628418,4,309,1,5,1,0,16,16,5.330920219421387,5.2928924560546875,0,50,1,0,"[IN(4,309,3), P(4,309,3,5,1,0), C(4,305,3,16,5,4,1,1,0), P(4,305,16,5,2,1), OUT(4,305,16)]"
158.22213888168335,1,160.3090763092041,1,0,158.3057165145874,2,462,0,0,0,0,0,0,157.85658359527588,156.97097778320312,1536,0,0,2,"[IN(2,462,1), FC(2,213444,1,1024,1,1), FC(2,1024,1,512,1,0), OUT(2,512,1)]"
2.066373825073242,0,3.2711029052734375,2,20,2.176809310913086,8,232,0,0,1,1,32,13,2.0259618759155273,1.9659996032714844,0,0,1,0,"[IN(8,232,2), C(8,232,2,16,2,3,0,0,0), C(8,77,16,16,4,2,1,1,1), OUT(8,77,16)]"
58.48535895347595,0,58.60495567321777,2,0,58.480167388916016,1,212,0,0,0,0,0,0,58.51340293884277,58.313846588134766,4096,0,0,0,"[IN(1,212,2), FC(1,44944,2,4096,0,0), OUT(1,4096,1)]"
0.7030963897705078,0,0.7638931274414062,1,0,0.7042884826660156,8,122,1,1,0,0,0,0,0.6974935531616211,0.6542205810546875,0,9,0,0,"[IN(8,122,1), P(8,122,1,3,1,1), OUT(8,122,1)]"
85.48414707183838,2,86.53497695922852,1,0,85.33742427825928,16,280,0,0,0,0,0,0,86.06207370758057,82.96608924865723,514,0,0,1,"[IN(16,280,1), FC(16,78400,1,512,1,1), FC(16,512,1,2,0,1), OUT(16,2,1)]"
45.9541380405426,0,46.33188247680664,3,49,45.980191230773926,32,369,0,0,1,0,256,16,45.91202735900879,45.8369255065918,4,0,1,1,"[IN(32,369,3), C(32,369,3,256,7,4,1,1,0), FC(32,136161,256,4,1,0), OUT(32,4,1)]"
28.68172526359558,1,39.32595252990723,1,0,28.90346050262451,32,205,0,0,0,0,0,0,30.45642375946045,20.254850387573242,34,0,0,3,"[IN(32,205,1), FC(32,42025,1,1,1,1), FC(32,1,1,32,1,0), FC(32,32,1,1,1,0), OUT(32,1,1)]"
57.650357484817505,1,57.92593955993652,1,0,57.66777992248535,16,183,0,0,0,0,0,0,57.641029357910156,57.54899978637695,256,0,0,1,"[IN(16,183,1), FC(16,33489,1,256,1,1), OUT(16,256,1)]"
24.325162172317505,0,24.437904357910156,3,59,24.326419830322266,32,159,1,4,1,2,1296,48,24.30856227874756,24.22499656677246,0,4,0,0,"[IN(32,159,3), P(32,159,3,2,2,1), C(32,159,3,1024,3,4,0,0,1), C(32,40,1024,256,5,4,1,0,1), C(32,40,256,16,5,4,0,0,0), OUT(32,9,16)]"
15.863001346588135,1,17.739057540893555,3,0,15.97740650177002,16,239,0,17,0,0,0,0,15.379071235656738,15.130996704101562,96,98,0,1,"[IN(16,239,3), P(16,239,3,7,1,0), P(16,233,3,7,4,0), FC(16,3249,3,64,1,0), FC(16,64,1,32,0,1), OUT(16,32,1)]"
15.098631381988525,0,15.276908874511719,1,9,15.107297897338867,64,191,0,0,1,0,8,16,15.085101127624512,15.00701904296875,256,0,1,0,"[IN(64,191,1), C(64,191,1,8,3,4,1,1,0), FC(64,36481,8,256,0,0), OUT(64,256,1)]"
31.020641326904297,0,31.72898292541504,3,0,31.065917015075684,64,220,1,1,0,0,0,0,31.01646900177002,30.765056610107422,0,9,0,0,"[IN(64,220,3), P(64,220,3,3,1,1), OUT(64,220,3)]"
0.47701597213745117,0,0.5140304565429688,2,0,0.47821998596191406,16,37,1,32,0,0,0,0,0.4749298095703125,0.4520416259765625,0,53,0,0,"[IN(16,37,2), P(16,37,2,7,4,1), P(16,37,2,2,4,0), OUT(16,9,2)]"
978.2733023166656,2,981.1038970947266,2,0,978.2365322113037,32,101,0,0,0,0,0,0,978.3425331115723,975.0750064849854,6272,0,0,1,"[IN(32,101,2), FC(32,10201,2,128,0,1), FC(32,128,1,2048,1,0), FC(32,2048,1,4096,0,1), OUT(32,4096,1)]"
1.4590024948120117,0,1.5211105346679688,2,0,1.4542102813720703,16,129,1,9,0,0,0,0,1.4644861221313477,1.3489723205566406,16,16,0,0,"[IN(16,129,2), P(16,129,2,4,3,1), FC(16,16641,2,16,0,0), OUT(16,16,1)]"
2.43183970451355,0,2.4797916412353516,3,0,2.4329423904418945,16,176,1,16,0,0,0,0,2.435922622680664,2.3949146270751953,0,49,0,0,"[IN(16,176,3), P(16,176,3,7,4,1), OUT(16,176,3)]"
3.032177686691284,1,3.1430721282958984,3,0,3.035855293273926,1,288,0,0,0,0,0,0,3.036975860595703,2.958059310913086,16,0,0,1,"[IN(1,288,3), FC(1,82944,3,16,1,1), OUT(1,16,1)]"
1.0131001472473145,1,1.1551380157470703,3,25,1.0141849517822266,1,287,0,16,1,1,4,9,1.0135173797607422,0.8819103240966797,64,16,0,1,"[IN(1,287,3), P(1,287,3,4,4,0), C(1,71,3,4,5,3,1,0,1), FC(1,5041,4,64,1,1), OUT(1,64,1)]"
49.88795518875122,0,50.122976303100586,2,0,49.90224838256836,128,260,0,16,0,0,0,0,49.875497817993164,49.79586601257324,0,4,0,0,"[IN(128,260,2), P(128,260,2,2,4,0), OUT(128,65,2)]"
4.704654216766357,0,4.867792129516602,2,25,4.713296890258789,1,395,0,0,0,1,512,16,4.690647125244141,4.62794303894043,0,0,0,0,"[IN(1,395,2), C(1,395,2,512,5,4,0,0,1), OUT(1,98,512)]"
31.491249799728394,0,31.63599967956543,2,9,31.494688987731934,2,416,0,0,1,0,256,1,31.512975692749023,31.380891799926758,0,0,0,0,"[IN(2,416,2), C(2,416,2,256,3,1,1,0,0), OUT(2,416,256)]"
0.38000941276550293,0,0.44989585876464844,1,0,0.38399696350097656,1,171,1,9,0,0,0,0,0.37550926208496094,0.34999847412109375,0,9,0,0,"[IN(1,171,1), P(1,171,1,3,3,1), OUT(1,171,1)]"
75.41564106941223,0,75.48785209655762,3,16,75.40469169616699,8,213,0,0,1,1,512,1,75.4169225692749,75.23393630981445,0,0,1,0,"[IN(8,213,3), C(8,213,3,512,4,1,1,1,1), OUT(8,213,512)]"
20.22615075111389,0,20.356178283691406,2,49,20.229339599609375,8,510,0,0,1,1,2,1,20.241498947143555,20.12801170349121,0,0,0,0,"[IN(8,510,2), C(8,510,2,2,7,1,1,0,1), OUT(8,510,2)]"
1.4721155166625977,1,1.6491413116455078,2,0,1.4722108840942383,4,163,1,13,0,0,0,0,1.4570951461791992,1.2960433959960938,532,13,0,0,"[IN(4,163,2), P(4,163,2,3,2,0), P(4,81,2,2,3,1), FC(4,6561,2,512,0,0), FC(4,512,1,4,0,1), FC(4,4,1,16,0,0), OUT(4,16,1)]"
0.7406175136566162,0,0.80108642578125,3,4,0.7411003112792969,1,108,1,9,0,1,16,16,0.7445812225341797,0.6849765777587891,0,36,1,0,"[IN(1,108,3), C(1,108,3,16,2,4,0,1,1), P(1,27,16,6,3,1), OUT(1,27,16)]"
118.84251236915588,2,119.49396133422852,3,41,118.87969970703125,64,366,1,1,1,0,3,17,118.87562274932861,118.56293678283691,272,25,0,0,"[IN(64,366,3), C(64,366,3,2,4,4,1,0,0), P(64,366,2,5,1,1), C(64,366,2,1,5,1,0,0,0), FC(64,131044,1,16,0,1), FC(64,16,1,256,0,1), OUT(64,256,1)]"
78.84001731872559,0,83.15801620483398,2,0,79.21171188354492,8,461,2,18,0,0,0,0,78.98414134979248,78.23896408081055,2048,50,0,1,"[IN(8,461,2), P(8,461,2,3,1,0), P(8,459,2,5,1,1), P(8,459,2,4,4,1), FC(8,210681,2,2048,1,0), OUT(8,2048,1)]"
1.054137945175171,0,1.15203857421875,1,2,1.0535001754760742,4,143,2,29,0,0,320,20,1.0700225830078125,0.949859619140625,4,21,0,2,"[IN(4,143,1), P(4,143,1,1,2,1), P(4,143,1,2,3,0), C(4,48,1,64,1,4,0,0,0), P(4,12,64,4,4,1), C(4,12,64,256,1,2,0,0,0), FC(4,36,256,2,1,0), FC(4,2,1,2,1,0), OUT(4,2,1)]"
2.2771060466766357,0,2.3620128631591797,1,1,2.278590202331543,64,35,0,1,0,0,16,1,2.2699832916259766,2.207040786743164,0,25,0,0,"[IN(64,35,1), C(64,35,1,16,1,1,0,0,0), P(64,35,16,5,1,0), OUT(64,31,16)]"
165.93214869499207,3,166.5627956390381,1,0,165.95449447631836,2,306,0,0,0,0,0,0,165.88497161865234,165.52495956420898,6405,0,0,3,"[IN(2,306,1), FC(2,93636,1,256,0,0), FC(2,256,1,512,0,1), FC(2,512,1,512,0,0), FC(2,512,1,4096,0,0), FC(2,4096,1,4,1,1), FC(2,4,1,1,1,1), FC(2,1,1,1024,1,0), OUT(2,1024,1)]"
2.505868673324585,0,2.541065216064453,3,0,2.5065183639526367,128,56,0,1,0,0,0,0,2.50399112701416,2.4771690368652344,0,9,0,0,"[IN(128,56,3), P(128,56,3,3,1,0), OUT(128,54,3)]"
3.9821267127990723,1,4.119873046875,2,25,3.981781005859375,2,182,1,4,2,2,257,25,3.9554834365844727,3.840923309326172,6672,1,1,4,"[IN(2,182,2), C(2,182,2,1,4,4,1,1,1), C(2,182,1,256,3,3,1,0,1), P(2,182,256,1,2,1), FC(2,33124,256,2048,1,0), FC(2,2048,1,4096,1,0), FC(2,4096,1,512,1,0), FC(2,512,1,16,1,1), OUT(2,16,1)]"
7.957011461257935,2,15.807151794433594,2,13,8.526825904846191,8,474,0,0,1,0,1032,32,6.989002227783203,5.805015563964844,6,0,1,2,"[IN(8,474,2), C(8,474,2,8,3,4,1,0,0), C(8,474,8,1024,2,4,0,1,0), FC(8,14161,1024,2,1,1), FC(8,2,1,4,1,1), OUT(8,4,1)]"
0.7827579975128174,0,0.8251667022705078,1,0,0.7838249206542969,256,36,0,9,0,0,0,0,0.7845163345336914,0.7510185241699219,0,16,0,0,"[IN(256,36,1), P(256,36,1,4,3,0), OUT(256,11,1)]"
110.0902259349823,0,112.23006248474121,2,0,110.23178100585938,256,274,1,9,0,0,0,0,109.88688468933105,109.36594009399414,0,4,0,0,"[IN(256,274,2), P(256,274,2,2,3,1), OUT(256,274,2)]"
2.2662580013275146,1,2.5110244750976562,1,0,2.272510528564453,1,58,0,0,0,0,0,0,2.2106170654296875,2.084016799926758,1024,0,0,0,"[IN(1,58,1), FC(1,3364,1,1024,0,1), OUT(1,1024,1)]"
6.886541843414307,2,7.925987243652344,2,0,6.966924667358398,8,457,1,25,0,0,0,0,6.815433502197266,6.6509246826171875,514,53,0,2,"[IN(8,457,2), P(8,457,2,2,3,1), P(8,457,2,7,4,0), FC(8,12769,2,2,1,1), FC(8,2,1,512,1,1), OUT(8,512,1)]"
0.9976029396057129,0,1.074075698852539,1,0,0.9990930557250977,2,511,0,9,0,0,0,0,0.9984970092773438,0.9360313415527344,0,16,0,0,"[IN(2,511,1), P(2,511,1,4,3,0), OUT(2,170,1)]"
